est_diameter_min,est_diameter_max,relative_velocity,miss_distance,absolute_magnitude,hazardous,mean_est_diameter,id_name
0.1058168859,0.2366137501,44878.3435337432,25773200.05597974,22.0,False,0.171215318,3299723: (2005 VS5)
0.0201629919,0.0450858205999999,61706.83629970495,19809846.80254093,25.6,False,0.03262440624999995,3799425: (2018 CR3)
0.2210828104,0.4943561925999999,38866.12334555175,65161908.74289095,20.4,False,0.3577195014999999,2476438: 476438 (2008 EB9)
0.1925550782,0.4305662442,80751.3602867251,20446238.10873292,20.7,False,0.31156066120000003,3582040: (2011 UD)
0.0291443905,0.0651688382,35557.9088805577,6451822.185774799,24.8,False,0.04715661435,3736804: (2015 XS378)
0.0350392641,0.0783501764,22722.2344876481,11090240.219347352,24.4,False,0.05669472025,3753585: (2016 JO38)
0.0384197891,0.0859092601,37601.0910093424,11523474.214727802,24.2,False,0.06216452459999999,54191848: (2021 RK)
0.3195618867,0.7145621017,35588.327197191546,38490241.54221307,19.6,False,0.5170619942,3295779: (2005 UC)
0.0201629919,0.0450858205999999,23794.084140542403,6512482.267046211,25.6,False,0.03262440624999995,3869340: (2019 SQ6)
0.6061149227,1.3553141694,75675.2592240756,61106670.280041486,18.21,True,0.98071454605,2506859: 506859 (2007 VW137)
0.0278326768,0.0622357573,50752.85099323512,39848322.568730325,24.9,False,0.04503421705,54016641: (2020 HW2)
0.1010543415,0.2259643771,75342.11385139186,26139280.098589625,22.1,False,0.1635093593,3512646: (2010 FD7)
0.1394938228999999,0.3119176705,18497.710795794,37697784.69658885,21.4,False,0.22570574669999996,3780691: (2017 PA27)
0.0183888672,0.0411187571,17685.99104947735,44063300.108774215,25.8,False,0.02975381215,3799838: (2018 EK2)
0.022108281,0.0494356193,35578.7882671796,7351600.266580949,25.4,False,0.035771950149999995,3842753: (2019 LC1)
0.2016299194,0.4508582062,84853.08103158255,43763834.71113365,20.6,False,0.3262440628,3836085: (2018 VQ3)
0.0211132445,0.04721064989999999,33691.763336315686,54321127.345013,25.5,False,0.0341619472,3989097: (2020 BR5)
0.0105816886,0.023661375,49918.62097555614,35977087.0400557,27.0,False,0.0171215318,3826680: (2018 PM10)
0.7844314123999999,1.7540419619,56969.558202703854,45969726.43059094,17.65,True,1.26923668715,2212546: 212546 (2006 SV19)
0.0530340723,0.1185877909,23574.1986137472,20095040.6830618,23.5,False,0.0858109316,54068389: (2020 TO6)
0.3346223745,0.7482383761,17648.2163184868,64193861.63172424,19.5,False,0.5414303753,3718320: (2015 HX116)
0.1677084622,0.3750075218,59601.012581723946,38343278.300140776,21.0,True,0.271357992,3574100: (2011 OR15)
0.6089126221,1.3615700154,70371.8484809267,21720041.442343697,18.2,False,0.98524131875,3674801: (2014 NF64)
0.2347226375,0.5248557734,56261.6445431734,30815497.77770438,20.27,False,0.37978920545,3632236: (2013 EH89)
0.4411181999999999,0.9863702813,84403.872758574,36140302.243169785,18.9,True,0.71374424065,3764863: (2016 WW9)
0.02658,0.059434686800000004,53900.364725501444,41427080.18510047,25.0,False,0.043007343399999995,3690061: (2014 SH144)
0.742258153,1.659739687,60977.76644500633,19941249.031253576,17.77,False,1.20099892,2136993: 136993 (1998 ST49)
0.0291443905,0.0651688382,65519.84376913695,47518426.89812942,24.8,False,0.04715661435,54054532: (2020 SO2)
0.0116025908,0.0259441818,54278.6178993692,25451370.868838623,26.8,False,0.0187733863,3883094: (2019 UT7)
0.058150704,0.130028927,42734.615954092544,28990166.701836847,23.3,False,0.09408981549999999,54076023: (2020 UP4)
0.3602093457999999,0.8054525833,46403.2164599622,48614670.00659298,19.34,False,0.5828309645499999,3175332: (2004 CP49)
0.3455850738,0.7727517170999999,65657.89525222067,59633196.567491636,19.43,False,0.55916839545,3700064: (2014 XK3)
0.0291443905,0.0651688382,56919.30636824101,48871396.1115352,24.8,False,0.04715661435,54016203: (2020 FL)
0.0400456158,0.10154425162664815,53488.312983597,41315701.69314486,24.11,False,0.07079493371332407,54220001: (2021 VU12)
0.2347226375,0.5248557734,39475.61373951513,41815219.54102228,20.27,False,0.37978920545,2612171: 612171 (2000 QT7)
0.0121494040999999,0.0271668934,47076.478249050626,36964205.60718453,26.7,False,0.019658148749999955,3819682: (2018 JD)
0.0530340723,0.1185877909,14681.373029036475,26390038.142653808,23.5,False,0.0858109316,3703541: (2015 AD44)
0.0483676487999999,0.1081533507,40337.95775356417,33821901.89075961,23.7,False,0.07826049974999995,3674010: (2014 MV18)
0.0840533401999999,0.1879489824,65357.14826424926,39556854.147134125,22.5,False,0.13600116129999995,3773657: (2017 FO128)
0.0146067963999999,0.0326617897,36299.92681900426,35823482.321590334,26.3,False,0.02363429304999995,3772846: (2017 FS91)
0.2412986969,0.5395602892,41923.2409643346,17761202.06670759,20.21,True,0.3904294930499999,2612780: 612780 (2004 MD)
0.0167708462,0.0375007522,81940.9719790825,1836072.208810589,26.0,False,0.0271357992,3647014: (2013 RQ5)
0.5327886649,1.1913516723,48078.0836207984,40564667.62777048,18.49,True,0.8620701686,2006239: 6239 Minos (1989 QF)
0.0080270317,0.0179489885,54062.809860569396,19947023.89799004,27.6,False,0.012988010099999999,3780770: (2017 QG2)
0.4904050984,1.0965791366,51723.04821597743,54445416.10524842,18.67,False,0.7934921175,2409204: 409204 (2003 WX25)
0.2538370294,0.5675968529,101000.4216480414,47669015.09106904,20.1,False,0.41071694115,3739619: (2016 AM66)
0.0192555078,0.0430566244,18520.860951355902,12763311.262196356,25.7,False,0.031156066099999997,3826798: (2018 PA22)
0.0146067963999999,0.06752176518495831,41657.15055522255,46231747.36543216,26.3,False,0.041064280792479105,3753076: (2016 JE18)
0.0183888672,0.05796438276747917,42403.57462778735,43917021.83233929,25.8,False,0.03817662498373958,3732114: (2015 UG51)
0.0096506146999999,0.021579430499999903,28151.760210956174,34872328.64665707,27.2,False,0.0156150225999999,3408243: (2008 GL2)
0.0483676487999999,0.1081533507,30435.434109552203,9609181.722750949,23.7,False,0.07826049974999995,3755937: (2016 NR55)
0.2424124811,0.5420507863,79055.2570524072,44682616.598320365,20.2,False,0.3922316337,54087754: (2020 VN3)
0.4619074603,1.0328564805,49472.166351084146,68618989.52975813,18.8,False,0.7473819704,3370287: (2007 EW)
0.046190746,0.1032856481,12936.1715083957,28238280.848778777,23.8,False,0.07473819705,3757412: (2016 PC40)
0.0183888672,0.0411187571,29680.022899167125,46286772.655932695,25.8,False,0.02975381215,54138698: (2021 HR)
0.0227276732,0.0508206223,70422.89489366436,34520879.419988275,25.34,False,0.03677414775,54138709: (2021 HY)
0.0921626549,0.2060819612,48975.98039463638,25239365.858290143,22.3,False,0.14912230804999999,3126226: (2002 KM3)
0.0608912622,0.1361570015,64752.49880815625,14532708.470776975,23.2,False,0.09852413185,54016463: (2020 GD1)
0.0253837029,0.0567596853,50359.727074555594,29743948.713596124,25.1,False,0.0410716941,3249531: (2004 PR92)
0.4836764882,1.0815335068,55421.06001511053,54182692.14643698,18.7,False,0.7826049975,2456301: 456301 (2006 SV134)
0.0211132445,0.0472106499,57454.5464900233,1555362.083129258,25.5,False,0.0341619472,54055075: (2020 TD2)
0.0780827277,0.1745982871,53006.5251188233,25714838.84517661,22.66,False,0.1263405074,54216309: (2021 VE2)
0.1724070324,0.3855138443,36488.581473436476,34587604.51306502,20.94,False,0.27896043835,54105261: (2021 AV4)
0.2424124811,0.5420507863,54153.4097439954,14603241.7646319,20.2,False,0.3922316337,3397429: (2007 WE55)
0.185590173,0.4149922428,82152.448899849,29695806.538279302,20.78,False,0.3002912079,54097467: (2020 WS5)
0.0101054342,0.0225964377,58938.308459282875,32019923.422359865,27.1,False,0.01635093595,3523943: (2010 KO10)
0.0384197891,0.0859092601,40598.4973062906,14621651.951704515,24.2,False,0.06216452459999999,3755313: (2016 NV32)
0.160160338,0.3581294029999999,54322.485608405696,32938105.74870989,21.1,False,0.25914487049999996,3402616: (2008 CO116)
0.0152951935,0.0342010925,30850.9116610808,30093489.043661263,26.2,False,0.024748143,3283948: (2005 ND63)
0.011982708,0.0267941497,34647.11477462378,37417256.69135446,26.73,False,0.01938842885,54131325: (2021 EH3)
0.3503926411,0.7835017643000001,25811.844895871094,40628882.49663822,19.4,False,0.5669472027,3754390: (2016 NX)
0.0114962176,0.0257063241,26238.3391581291,3008995.939162372,26.82,False,0.01860127085,54271301: (2022 GM3)
0.04411182,0.0986370281,31578.170145283122,28468004.836921435,23.9,False,0.07137442405,3516633: (2010 HA)
0.2210828104,0.4943561925999999,69144.07229307714,44588528.92386072,20.4,False,0.3577195015,3653973: (2013 WU45)
0.0555334912,0.1241766613,15045.421597790088,46606232.140685454,23.4,False,0.08985507625,54057195: (2020 FG15)
0.040230458,0.0899580388,37850.356114839,33325140.301565886,24.1,False,0.0650942484,54017697: (2020 MG4)
0.0880146521,0.19680674510000004,48308.60900898924,49013951.45390227,22.4,False,0.1424106986,3661498: (2014 CG13)
0.0342416731,0.0765667087,50193.50916600211,20234204.96715983,24.45,False,0.0554041909,3728646: (2015 SW6)
0.0050647146,0.0113250461,37093.5451119265,20449.968989852,28.6,False,0.00819488035,3474857: (2009 VA)
0.0127219879,0.0284472297,32063.9021684103,6198204.309149402,26.6,False,0.0205846088,3596498: (2012 BC62)
0.1677084622,0.3750075218,60590.49822144575,33233891.083627813,21.0,True,0.271357992,3127385: (2002 KK8)
0.0699125232,0.1563291544,18691.9179059166,59850897.73585191,22.9,False,0.11312083880000001,3630270: (2013 EO4)
0.0913177026,0.20419259050000002,44224.493834552995,40860678.4322348,22.32,False,0.14775514655,3591753: (2011 YC29)
0.0356906927,0.079806815,79277.6300256684,8779534.05377603,24.36,False,0.05774875385,54145574: (2021 JK7)
0.046190746,0.1032856481,36846.87713961493,34825094.43281635,23.8,False,0.07473819705,3753605: (2016 KS)
0.0384197891,0.0859092601,73218.5547981858,40610615.48968697,24.2,False,0.06216452459999999,3698501: (2014 HX196)
0.7665755734999999,1.7141150922999997,48129.71985373674,50563305.72048118,17.7,False,1.2403453329,2052387: 52387 Huitzilopochtli (1993 OM7)
0.0732073989,0.1636967205,26711.7505869217,33576462.249191105,22.8,False,0.1184520597,3825017: (2018 KC2)
0.0555334912,0.1241766613,45724.87637220773,39858122.42906697,23.4,False,0.08985507625000001,3842879: (2019 LD5)
0.1394938228999999,0.3119176705,23436.470222122025,56040368.551589996,21.4,False,0.22570574669999996,3873311: (2019 SO10)
0.1925550782,0.4305662442,69940.9561907578,47468784.16143118,20.7,False,0.31156066120000003,3836209: (2018 VP8)
0.1529519352999999,0.3420109247,55541.20250882845,20494426.95609189,21.2,True,0.24748142999999995,54005664: (2020 DT3)
0.0073207399,0.016369672,38512.8791533004,983862.55559705,27.8,False,0.01184520595,3741974: (2016 CD30)
0.4472547654,1.0000920588,70888.2175133244,44559967.28862216,18.87,False,0.7236734120999999,54115830: (2021 CT5)
0.0167708462,0.0375007522,50804.31592414635,37073988.82420093,26.0,False,0.0271357992,3263234: (2004 XK)
0.4972273129,1.1118340719,57648.4508947064,27204350.11510099,18.64,False,0.8045306924,3755395: (2016 NV38)
0.0840533401999999,0.1879489824,56281.96825469746,19680350.959324844,22.5,False,0.13600116129999995,3726663: (2015 QD9)
0.0133215566999999,0.0297879063,53910.383752547954,46786099.46525237,26.5,False,0.021554731499999952,3743745: (2016 CP195)
0.0240190029999999,0.0537081234999999,69939.078021346,1221136.849965159,25.22,False,0.0388635632499999,54240404: (2022 BN3)
0.2783267681,0.6223575734000001,66906.72125989344,41485957.835533306,19.9,False,0.45034217075000005,3989294: (2020 BH13)
0.9216265485,2.0608196123,89732.39594759529,44882603.08503864,17.3,False,1.4912230804,2606605: 606605 (2018 KV)
0.0802703167,0.1794898848,72334.77015532128,34189514.427902654,22.6,False,0.12988010075,3458579: (2009 HU44)
0.0366906138,0.0820427065,49689.62230166515,25582630.80005733,24.3,False,0.05936666015,3836267: (2018 WD)
0.0334622374,0.0748238376,60530.7017115428,5503507.330363528,24.5,False,0.0541430375,3508149: (2010 DG1)
0.3346223745,0.7482383761000001,66495.1293919421,59404451.715359874,19.5,True,0.5414303753,3736248: (2015 XD130)
0.2848098313,0.6368541435,24650.61230131306,69549399.20460242,19.85,False,0.4608319873999999,2482244: 482244 (2011 HR)
0.2368944994,0.5297122041,31987.228268565217,50306694.07482558,20.25,False,0.38330335174999997,2613763: 613763 (2007 ML13)
0.0766575574,0.1714115092,29609.2792365571,13978999.997092703,22.7,False,0.1240345333,3757748: (2016 QM10)
0.0421264611,0.0941976306,14626.81774822105,49300426.76235127,24.0,False,0.06816204584999999,3599684: (2012 DL14)
0.0053034072,0.0118587791,31977.093768346967,36956688.130781546,28.5,False,0.00858109315,3759723: (2016 SW1)
0.0096506146999999,0.0215794304999999,28534.3359745523,1090258.699990591,27.2,False,0.0156150225999999,3662635: (2014 DK23)
0.5815070396,1.30028927,82231.65532029045,57317502.008585915,18.3,True,0.9408981547999999,3731244: (2015 TE323)
0.0080270317,0.0179489885,53577.76697357025,18958537.653705858,27.6,False,0.012988010099999999,3715411: (2015 BW516)
0.2111324448,0.4721064988,66559.54057808401,30174150.54465571,20.5,True,0.3416194718,3681964: (2014 PS59)
0.160160338,0.3581294029999999,31339.97917191336,40552827.75035068,21.1,True,0.25914487049999996,2216985: 216985 (2000 QK130)
0.0175612318,0.0392681082,29111.835998285267,30057253.662013482,25.9,False,0.02841467,3843885: (2019 SQ)
0.046190746,0.1032856481,29344.233013229776,37608118.82624681,23.8,False,0.07473819705,3772394: (2017 FA65)
0.0634680239,0.1419188158,50473.1682698353,12921584.8362702,23.11,False,0.10269341985,54245823: (2022 CU3)
0.2315021222,0.5176544822,37028.2936247928,43570153.5203195,20.3,False,0.3745783022,3715909: (2015 FT344)
0.0017805533,0.0039814382,33481.20287080931,40920572.94141989,30.87,False,0.0028809957500000004,54106579: (2021 BR2)
0.0116025908,0.0259441818,41965.80686324195,28681325.43507436,26.8,False,0.0187733863,3444436: (2009 BO5)
0.0211132445,0.0472106499,36221.7202533104,6097506.138187144,25.5,False,0.0341619472,3645035: (2013 NS13)
0.0330031183,0.0737972161,41977.816840994004,49964554.673024766,24.53,False,0.053400167199999994,54194980: (2021 RW7)
0.0384197891,0.0859092601,28720.879719331,6395701.816426193,24.2,False,0.06216452459999999,3703056: (2014 YA15)
0.040230458,0.0899580388,36206.3748931477,5184602.744181443,24.1,False,0.0650942484,3827175: (2018 RD1)
0.046190746,0.1032856481,20259.648865142648,16950440.55037507,23.8,False,0.07473819705,3789452: (2017 WZ)
0.0699125232,0.1563291544,34682.199816398665,51646561.71525481,22.9,False,0.11312083880000001,3781875: (2017 SL14)
0.0053034072,0.0118587791,29685.35200326838,29091398.719636958,28.5,False,0.00858109315,3741152: (2016 CG18)
0.6584987829,1.4724480417,61227.581256821344,29236108.530097984,18.03,False,1.0654734123,2495848: 495848 (2002 QD7)
0.0391340663,0.0875064325,25536.953664827834,32196755.933655053,24.16,False,0.0633202494,54255807: (2022 EB6)
0.046190746,0.1032856481,83585.20757948124,43450062.26438596,23.8,False,0.07473819705,3791014: (2017 XR)
0.0368599699,0.0824213984,78444.87639907014,38828364.82837602,24.29,False,0.05964068415,54190078: (2021 QM1)
0.0880146521,0.1968067451,59396.64549130171,22590905.718069542,22.4,False,0.1424106986,3734188: (2015 VN66)
0.037201031,0.0831840341999999,52822.025334491955,35010500.315762416,24.27,False,0.06019253259999994,54104251: (2021 AK)
0.0242412481,0.0542050786,61500.63068238925,42290626.51610331,25.2,False,0.03922316335,3767039: (2017 BJ29)
0.0309424699,0.0691894659999999,42038.50807893005,19538704.62002959,24.67,False,0.05006596794999994,54235537: (2022 AF2)
0.0152249185,0.0340439527,56475.7541204227,28553033.540556245,26.21,False,0.024634435599999997,54200435: (2021 SA2)
0.0366906138,0.0820427065,37686.9884418994,3159455.627531655,24.3,False,0.05936666015,3703078: (2014 YU34)
0.058150704,0.130028927,20666.3203632139,42416579.037776485,23.3,False,0.09408981549999999,3888744: (2019 UV11)
0.2550086879,0.5702167609000001,83214.84934860504,47380508.926709026,20.09,False,0.4126127244,2480823: 480823 (1998 YW5)
0.0242412481,0.0542050786,41630.09269623903,50685167.377198115,25.2,False,0.03922316335,3713319: (2015 FP)
0.0152951935,0.0342010925,27426.286888298047,27580632.94562184,26.2,False,0.024748143,3714586: (2015 FM120)
0.4411181999999999,0.9863702813,7408.3001321539,67297753.2593456,18.9,False,0.71374424065,3500139: (2003 SJ154)
0.0189040552,0.0422707525,59262.82552832253,28558112.180942837,25.74,False,0.03058740385,54268446: (2022 GO)
0.0192555078,0.0430566244,18159.43357586692,36559887.32781909,25.7,False,0.0311560661,3788080: (2017 UN7)
0.2783267681,0.6223575734000001,51048.9127283623,59176250.71132472,19.9,False,0.45034217075000005,3666427: (2014 FY)
0.0121494040999999,0.0271668934,25953.54034850253,34432065.40853733,26.7,False,0.01965814874999995,54087422: (2020 VM)
0.0061738344,0.0138051134,77061.2400727772,455939.45145629,28.17,False,0.0099894739,54214715: (2021 US6)
0.1460679643,0.3266178973999999,63052.8950655045,42067426.717213474,21.3,False,0.23634293084999994,3599543: (2012 DQ8)
0.1925550782,0.4305662442,97758.19140294203,54993255.01799117,20.7,False,0.31156066120000003,3459085: (2009 HX67)
0.1265187745,0.2829045802,39778.8915680914,45550593.47059754,21.612,False,0.20471167734999998,3092487: (2001 VF75)
0.0483676487999999,0.1081533507,26765.373739135674,26570178.833819907,23.7,False,0.07826049974999995,3404126: (2008 DX)
0.2315021222,0.5176544822,102238.2094013856,36438194.00585604,20.3,True,0.3745783022,3726015: (2015 PU228)
0.0116025908,0.046394653834261904,27159.66975461471,25252482.90385655,26.8,False,0.028998622317130955,3406026: (2008 EY84)
0.026457876,0.0591616092999999,41392.4791999025,9019937.254914228,25.01,False,0.04280974264999995,54268439: (2022 GG)
0.1160259082,0.2594418179,90170.66860889705,48792054.454242945,21.8,False,0.18773386305,54017142: (2020 JL3)
0.2210828104,0.4943561925999999,38495.137474741496,27425614.460381486,20.4,True,0.3577195015,2494658: 494658 (2000 UG11)
0.2538370294,0.5675968529,49395.81768512423,32163150.766797826,20.1,True,0.41071694115,3102786: (2002 BM26)
0.0766575574,0.1714115092,30421.390636173717,20744856.687683973,22.7,False,0.12403453329999999,3102756: (2002 AO11)
0.0146067963999999,0.0326617897,39712.876815597134,39971524.178804785,26.3,False,0.02363429304999995,54068385: (2020 TK6)
0.0291443905,0.0651688382,48288.22191411735,40983284.75747836,24.8,False,0.04715661435,3597092: (2012 BO123)
0.0310852938,0.0695088301,40969.4505039835,7316852.900039882,24.66,False,0.05029706195,54139671: (2021 HU2)
0.4023045797999999,0.8995803882,84298.18970152905,54521718.055034906,19.1,False,0.650942484,3384070: (2007 RU10)
0.3051792326,0.6824015094,54310.53693226915,32119346.493383877,19.7,True,0.493790371,3337992: (2006 PA1)
0.0178055329,0.039814382,38524.01536276519,36772134.73960867,25.87,False,0.028809957449999996,54224419: (2021 WW1)
0.0146067963999999,0.0326617897,41574.762629511206,34783799.982813776,26.3,False,0.02363429304999995,3752782: (2016 JA6)
0.2492039814,0.5572370428,85997.86344456658,63987030.952694744,20.14,False,0.4032205121,3989350: (2020 BE15)
0.1740022951,0.38908096,14567.217190302199,42434167.202006534,20.92,False,0.28154162755,2430802: 430802 (2004 XK4)
0.4859090375,1.0865256386,27546.29541502225,10956906.71205258,18.69,True,0.7862173380499999,2206378: 206378 (2003 RB)
0.0345585074,0.0772751717,56540.02492122508,50788301.884111404,24.43,False,0.05591683955,54215206: (2021 UY8)
0.3330849243,0.7448005329999999,78337.87004379215,50238305.07409698,19.51,False,0.5389427286499999,2163023: 163023 (2001 XU1)
0.02658,0.0594346868,26574.091064113,8855479.738728408,25.0,False,0.043007343399999995,3673384: (2014 LM9)
0.0821400526,0.1836707413,29624.176048678542,37037308.93666743,22.55,False,0.13290539695,54209293: (2021 RW99)
0.2682594171,0.5998462923,69112.4121787347,43607546.83186715,19.98,True,0.4340528547,3794979: (2017 YR1)
0.1394938228999999,0.3119176705,43670.998749610735,39369753.359382614,21.4,False,0.22570574669999996,3585731: (2011 VH5)
0.0305179233,0.0682401509,38191.53810566735,39695134.008268535,24.7,False,0.0493790371,3826672: (2018 PN9)
0.0191670368,0.0428587972,64487.5015099844,18215299.015944406,25.71,False,0.031012917,3989649: (2020 CE1)
0.0921626549,0.2060819612,36087.71730070378,46005044.65213208,22.3,False,0.14912230804999999,3888758: (2019 UT12)
0.0322518756,0.0721173863,10388.49035964736,27293831.60831222,24.58,False,0.05218463095000001,3400306: (2008 BT2)
0.02658,0.0594346868,16157.8086703506,50552800.634918384,25.0,False,0.04300734339999999,3604180: (2012 JU11)
0.0143401923,0.0320656449,44713.11486497416,31825349.66084094,26.34,False,0.0232029186,54198193: (2021 RV19)
0.046190746,0.1032856481,72939.75538123188,32784660.211520296,23.8,False,0.07473819705,54098026: (2020 XR1)
0.1873074177,0.4188321187,59332.3145612523,59638373.64861948,20.76,False,0.3030697682,54051583: (2020 QP6)
0.0146067963999999,0.0326617897,41610.6082306694,26877330.779458094,26.3,False,0.02363429304999995,3989232: (2020 BX9)
0.8640820365,1.9321461716,65727.53096812435,45872255.84863372,17.44,False,1.39811410405,2188452: 188452 (2004 HE62)
0.0552783379,0.1236061213,45155.1615728112,40126970.87174158,23.41,False,0.0894422296,54145581: (2021 JP8)
0.1961349444,0.4385710684,83965.97457423202,51256679.13809615,20.66,False,0.31735300639999997,3580319: (2011 SG189)
0.0116025908,0.0259441818,48287.4544186014,30999515.96925911,26.8,False,0.0187733863,3825134: (2018 LU2)
0.2538370294,0.5675968529,60457.409516104,46972867.25230075,20.1,False,0.41071694115,3745998: (2016 EN84)
0.0421264611,0.0941976306,34508.235114665,9995721.839686804,24.0,False,0.06816204584999999,3789626: (2017 WP13)
0.0085222639,0.0190563612999999,32594.987586517094,1201448.932525087,27.47,False,0.01378931259999995,54225498: (2021 BP13)
0.1272198785,0.2844722965,46666.692764908,30924482.716978215,21.6,True,0.2058460875,3523945: (2010 KQ10)
0.0506471458999999,0.1132504610999999,56100.3981499826,38635258.87503153,23.6,False,0.08194880349999989,3733939: (2015 VE65)
0.2446554962,0.5470663204999999,57820.61877947075,36672755.03318411,20.18,True,0.39586090835,2454100: 454100 (2013 BO73)
0.1160259082,0.2594418179,53282.32853524615,38537416.9537615,21.8,False,0.18773386305,3367758: (2007 CH15)
0.0160160338,0.0358129403,44344.35566880824,40187396.64036251,26.1,False,0.02591448705,3788075: (2017 UP6)
0.0155079709,0.0346768770999999,17872.0792559368,5985541.183163279,26.17,False,0.02509242399999995,54239832: (2022 BY)
0.004814542,0.0107656431,29601.8550031772,33492680.257286258,28.71,False,0.00779009255,54216314: (2021 VH2)
0.3841978910999999,0.8590926012000001,100771.67660193778,58860569.19928394,19.2,False,0.6216452461499999,2369454: 369454 (2010 NZ1)
0.0229379698,0.0512908597,31813.24852717255,27630909.881296918,25.32,False,0.03711441475,54147751: (2021 KH2)
0.4836764882,1.0815335068,52089.6359626751,34066361.4774123,18.7,False,0.7826049975,3137850: (2002 TY68)
0.0366906138,0.0820427065,46241.531276861504,6160382.99061579,24.3,False,0.05936666015,3407475: (2008 FH)
0.0366906138,0.0820427065,48329.6933592853,39856754.774844475,24.3,False,0.05936666015,3766298: (2017 AJ3)
0.0072536229,0.016219594,40695.09068758195,38431671.6274215,27.82,False,0.01173660845,54240295: (2022 BW2)
0.0051826869,0.0115888403,22203.0726751383,33621457.662608735,28.55,False,0.0083857636,54117602: (2021 CD8)
0.1015207872,0.2270073812999999,71189.3271282567,44376981.07991503,22.09,False,0.16426408424999994,54131211: (2021 EW2)
1.2721987854,2.844722965,97573.97067030604,49186177.1890482,16.6,False,2.0584608751999998,2005381: 5381 Sekhmet (1991 JY)
0.052547853,0.1175005715,59305.38876661094,43592874.81631647,23.52,False,0.08502421225,54195870: (2021 RL10)
0.0483676487999999,0.1081533507,44600.83518016993,49773009.999097176,23.7,False,0.07826049974999995,3767312: (2017 BT32)
0.5553349115999999,1.2417666126,90188.9136746255,45915802.494569145,18.4,True,0.8985507620999998,2359369: 359369 (2009 YG)
0.0138214936,0.04845712290497917,58702.04352241087,32415598.147302274,26.42,False,0.031139308252489586,54216180: (2021 VH1)
0.0122054832,0.027292290099999904,33142.14776257717,33753021.87714166,26.69,False,0.01974888664999995,54155285: (2021 LL1)
0.0076657557,0.0171411509,19291.2083648167,36988431.20308493,27.7,False,0.012403453299999999,3873319: (2019 TW)
0.3503926411,0.7835017643000001,60068.2749618159,50014128.73682078,19.4,False,0.5669472027,3724947: (2015 PC)
0.022108281,0.0494356193,27511.3760904589,3648664.149297245,25.4,False,0.035771950149999995,3819560: (2018 HY1)
0.0699125232,0.1563291544,67191.8117628733,38268400.280226804,22.9,False,0.11312083880000001,3274165: (2005 EJ169)
0.0506471458999999,0.1132504610999999,51108.6351638156,8317764.54144914,23.6,False,0.08194880349999989,3578982: (2011 SP32)
0.0073207399,0.016369672,18516.357316706,5595110.893296368,27.8,False,0.01184520595,3991658: (2020 DE1)
0.0321036917,0.0717860371,75719.92153606341,48367464.06521736,24.59,False,0.0519448644,54104254: (2021 AN)
0.2492039814,0.5572370428,52755.04810842856,36566622.89569216,20.14,True,0.4032205121,2363116: 363116 (2001 GQ2)
0.0366906138,0.0820427065,68207.65795779874,15999592.636509918,24.3,False,0.05936666015,3746496: (2016 ES155)
0.2325706875,0.5200438667,60228.357715758124,47411093.24183633,20.29,False,0.3763072771,3555163: (2011 AR26)
0.6554732557999999,1.4656827575,81209.48333207924,39516505.35192811,18.04,True,1.06057800665,2405212: 405212 (2003 QC10)
0.0506471458999999,0.1132504610999999,26237.6834080558,44990635.44117552,23.6,False,0.08194880349999989,3730338: (2015 TP178)
0.1838886721,0.411187571,61964.8942012625,20262454.402756687,20.8,False,0.29753812155,3563425: (2011 GP65)
0.0305179233,0.0682401509,44506.65695942435,29022284.99587395,24.7,False,0.0493790371,3879717: (2019 UH6)
0.2538370294,0.5675968529,55585.0212442369,26354179.39857672,20.1,False,0.41071694115,3735653: (2015 XD1)
0.1214940408,0.2716689341,26266.2649225461,39269888.77102278,21.7,False,0.19658148744999998,3802586: (2018 GJ4)
0.0211132445,0.0472106499,28540.9014342633,1676088.027972655,25.5,False,0.0341619472,3291352: (2005 SK26)
0.0291443905,0.0651688382,42313.8361511883,18931748.17428304,24.8,False,0.04715661435,3787087: (2017 UD1)
0.0073207399,0.016369672,56497.66988534495,12903948.803215047,27.8,False,0.01184520595,3773763: (2017 GW4)
0.1160259082,0.2594418179,14723.9439475148,23445211.678755496,21.8,False,0.18773386305,3836961: (2018 XU6)
0.0291443905,0.0651688382,65544.44308449549,13068438.348304834,24.8,False,0.04715661435,3483647: (2009 YA)
0.1058168859,0.2366137501,47228.12001322897,24624809.603385627,22.0,False,0.171215318,3703790: (2015 AM45)
0.0555334912,0.1241766613,53424.14361344031,24119688.45592005,23.4,False,0.08985507625,3879141: (2019 TQ6)
0.1214940408,0.2716689341,77495.37818950809,43428926.31685652,21.7,False,0.19658148744999995,3601702: (2012 FH38)
0.0183888672,0.0411187571,30431.255895893813,32520167.92930559,25.8,False,0.02975381215,3888752: (2019 UK12)
0.0139493823,0.0311917671,41648.037742922956,5558572.354058324,26.4,False,0.0225705747,3753656: (2016 LR)
0.2658,0.5943468684000001,55844.172822575994,17439264.089502107,20.0,True,0.43007343419999994,2452376: 452376 (2002 AC5)
0.0073207399,0.016369672,62193.412982701455,29245389.753990337,27.8,False,0.01184520595,3892741: (2019 VG4)
0.0319561887,0.0714562102,44596.35354398846,31734904.262177963,24.6,False,0.05170619945,54048885: (2020 OF1)
0.0092162655,0.0206081961,84963.9430477008,37290886.186999254,27.3,False,0.014912230799999999,3672192: (2014 KO4)
